Site;SS34 Chemin Vert 29 (ID 3234);SS34 Chemin Vert 29 (ID 3234);SS34 Chemin Vert 29 (ID 3234);SS34 Chemin Vert 29 (ID 3234)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-01-20 12:00:00;55;82.7;50.2;71.7
2023-01-20 13:00:00;32;82.7;50.1;64.8
2023-01-20 14:00:00;29;81.5;43.2;56.6
2023-01-20 15:00:00;32;82.6;50.2;64.6
2023-01-20 16:00:00;19;80.9;41.4;51.8
2023-01-20 17:00:00;40;81.1;44.0;60.2
2023-01-20 18:00:00;41;82.6;52.1;70.2
2023-01-20 19:00:00;22;80.9;43.0;54.0
2023-01-20 20:00:00;52;82.5;52.3;73.0
2023-01-20 21:00:00;35;81.7;46.0;60.6
2023-01-20 22:00:00;49;82.6;52.7;73.0
2023-01-20 23:00:00;30;81.9;49.9;63.8
2023-01-21 00:00:00;19;80.5;43.0;53.4
2023-01-21 01:00:00;20;80.2;42.5;53.3
2023-01-21 02:00:00;20;80.0;42.0;53.2
2023-01-21 03:00:00;43;81.2;49.5;67.1
2023-01-21 04:00:00;17;81.2;45.3;54.5
2023-01-21 05:00:00;21;80.1;43.0;54.2
2023-01-21 06:00:00;35;81.3;49.4;64.4
2023-01-21 07:00:00;19;81.6;44.4;54.7
2023-01-21 08:00:00;22;81.0;43.0;54.8
2023-01-21 09:00:00;27;81.0;43.4;56.2
2023-01-21 10:00:00;51;82.8;52.4;73.0
2023-01-21 11:00:00;27;82.4;48.0;60.8
2023-01-21 12:00:00;66;83.0;47.8;73.0
2023-01-21 13:00:00;49;83.1;52.3;73.0
2023-01-21 14:00:00;48;82.9;52.7;73.0
2023-01-21 15:00:00;18;82.2;45.4;54.9
2023-01-21 16:00:00;48;82.4;50.6;70.2
2023-01-21 17:00:00;29;82.0;45.9;58.8
2023-01-21 18:00:00;33;82.4;50.8;65.8
2023-01-21 19:00:00;23;80.8;42.1;53.3
2023-01-21 20:00:00;43;82.6;51.9;69.7
2023-01-21 21:00:00;36;81.3;45.6;61.0
2023-01-21 22:00:00;26;82.2;49.5;61.9
2023-01-21 23:00:00;19;80.5;41.9;52.2
2023-01-22 00:00:00;20;80.0;42.0;52.6
2023-01-22 01:00:00;20;80.0;42.0;52.8
2023-01-22 02:00:00;47;81.4;50.3;68.6
2023-01-22 03:00:00;17;80.9;43.7;53.1
2023-01-22 04:00:00;21;80.0;42.0;53.4
2023-01-22 05:00:00;21;80.0;42.0;53.6
2023-01-22 06:00:00;37;81.5;49.6;65.2
2023-01-22 07:00:00;18;81.2;43.6;53.4
2023-01-22 08:00:00;21;80.9;42.0;53.5
2023-01-22 09:00:00;26;80.8;42.5;55.1
2023-01-22 10:00:00;37;82.5;51.3;67.1
2023-01-22 11:00:00;41;81.9;45.0;61.7
2023-01-22 12:00:00;53;82.9;51.0;73.0
2023-01-22 13:00:00;51;82.9;51.5;73.1
2023-01-22 14:00:00;51;82.9;51.5;73.0
2023-01-22 15:00:00;48;82.5;52.4;73.0
2023-01-22 16:00:00;30;82.0;48.9;62.8
2023-01-22 17:00:00;29;80.7;42.1;54.6
2023-01-22 18:00:00;35;81.9;50.1;65.7
2023-01-22 19:00:00;41;81.1;44.2;60.5
2023-01-22 20:00:00;35;81.9;51.5;67.5
2023-01-22 21:00:00;31;80.6;42.8;56.2
2023-01-22 22:00:00;42;81.8;52.1;70.2
2023-01-22 23:00:00;16;80.5;42.5;51.6
2023-01-23 00:00:00;20;79.3;41.0;51.9
2023-01-23 01:00:00;36;79.6;44.2;59.7
2023-01-23 02:00:00;24;80.6;48.4;60.1
2023-01-23 03:00:00;19;79.9;41.3;52.2
2023-01-23 04:00:00;20;79.0;41.0;52.3
2023-01-23 05:00:00;20;79.0;41.0;52.4
2023-01-23 06:00:00;40;80.7;50.8;67.1
2023-01-23 07:00:00;18;80.6;42.7;52.9
2023-01-23 08:00:00;27;79.4;41.3;54.4
2023-01-23 09:00:00;55;80.1;52.1;72.4
2023-01-23 10:00:00;19;78.2;42.9;53.3
2023-01-23 11:00:00;53;77.7;49.0;67.5
2023-01-23 12:00:00;35;77.8;50.4;64.7
2023-01-23 13:00:00;30;76.9;41.9;55.6
2023-01-23 14:00:00;45;82.2;51.9;70.8
2023-01-23 15:00:00;17;80.5;41.1;50.8
2023-01-23 16:00:00;40;80.8;45.4;62.4
2023-01-23 17:00:00;23;81.2;45.9;57.5
2023-01-23 18:00:00;30;80.2;41.3;54.8
2023-01-23 19:00:00;51;81.8;52.1;73.0
2023-01-23 20:00:00;19;80.6;42.3;52.6
2023-01-23 21:00:00;60;81.8;49.9;73.1
2023-01-23 22:00:00;51;82.0;52.1;73.0
2023-01-23 23:00:00;31;81.2;46.1;59.5
2023-01-24 00:00:00;32;81.4;49.1;63.1
2023-01-24 01:00:00;20;80.4;42.1;53.2
2023-01-24 02:00:00;22;79.6;41.7;53.4
2023-01-24 03:00:00;22;79.7;41.1;53.4
2023-01-24 04:00:00;32;80.2;44.1;58.1
2023-01-24 05:00:00;27;81.4;48.4;60.9
2023-01-24 06:00:00;22;80.3;42.0;53.8
2023-01-24 07:00:00;43;81.2;47.1;64.7
2023-01-24 08:00:00;25;81.8;47.5;59.4
2023-01-24 09:00:00;29;80.9;42.6;56.1
2023-01-24 10:00:00;41;82.3;51.0;68.1
2023-01-24 11:00:00;23;81.0;41.6;52.9
2023-01-24 12:00:00;53;82.5;51.7;73.0
2023-01-24 13:00:00;18;81.6;42.9;52.7
2023-01-24 14:00:00;47;81.9;48.0;67.2
2023-01-24 15:00:00;20;81.4;44.9;55.3
2023-01-24 16:00:00;20;80.0;40.0;50.6
2023-01-24 17:00:00;47;81.4;49.4;68.6
2023-01-24 18:00:00;20;81.2;44.5;55.2
2023-01-24 19:00:00;20;80.1;40.0;51.1
2023-01-24 20:00:00;60;81.5;48.4;71.3
2023-01-24 21:00:00;53;82.1;50.9;73.0
2023-01-24 22:00:00;25;81.4;47.9;60.3
2023-01-24 23:00:00;19;80.0;40.7;50.8
2023-01-25 00:00:00;43;81.2;50.6;68.0
2023-01-25 01:00:00;18;79.8;41.0;50.8
2023-01-25 02:00:00;19;79.3;40.1;51.0
2023-01-25 03:00:00;20;79.0;40.5;51.2
2023-01-25 04:00:00;28;79.1;42.2;54.4
2023-01-25 05:00:00;31;80.6;49.2;62.7
2023-01-25 06:00:00;20;79.7;41.3;52.3
2023-01-25 07:00:00;51;81.4;51.2;70.9
2023-01-25 08:00:00;17;80.5;42.6;52.1
2023-01-25 09:00:00;46;81.1;47.0;65.5
2023-01-25 10:00:00;25;81.4;47.2;59.5
2023-01-25 11:00:00;21;80.3;40.2;51.3
2023-01-25 12:00:00;51;81.4;48.7;68.6
2023-01-25 13:00:00;21;81.3;45.1;56.2
2023-01-25 14:00:00;38;80.7;44.4;60.4
2023-01-25 15:00:00;23;80.7;47.3;58.7
2023-01-25 16:00:00;23;79.8;39.4;50.7
2023-01-25 17:00:00;47;81.6;51.7;71.4
2023-01-25 18:00:00;16;79.8;40.4;49.4
2023-01-25 19:00:00;39;79.7;42.1;58.1
2023-01-25 20:00:00;53;81.7;50.7;73.0
2023-01-25 21:00:00;38;81.7;51.5;68.3
2023-01-25 22:00:00;17;79.8;40.4;50.0
2023-01-25 23:00:00;47;81.2;51.1;70.1
2023-01-26 00:00:00;15;79.9;41.3;49.9
2023-01-26 01:00:00;19;78.8;40.0;50.1
2023-01-26 02:00:00;19;78.0;40.0;50.2
2023-01-26 03:00:00;19;78.2;40.0;50.3
2023-01-26 04:00:00;38;79.9;47.3;63.3
2023-01-26 05:00:00;15;80.0;42.5;51.3
2023-01-26 06:00:00;20;79.0;40.0;51.0
2023-01-26 07:00:00;43;80.1;47.1;64.2
2023-01-26 08:00:00;20;80.3;45.9;56.4
2023-01-26 09:00:00;46;80.7;47.9;66.5
2023-01-26 10:00:00;22;80.5;45.7;56.9
2023-01-26 11:00:00;33;79.8;41.9;56.2
2023-01-26 12:00:00;42;81.6;52.2;70.1
2023-01-26 13:00:00;16;79.7;40.9;50.2
2023-01-26 14:00:00;52;80.7;50.5;70.7
2023-01-26 15:00:00;15;80.1;43.1;51.5
2023-01-26 16:00:00;47;80.7;51.2;69.8
2023-01-26 17:00:00;16;79.8;40.9;49.9
2023-01-26 18:00:00;36;79.4;43.4;58.5
2023-01-26 19:00:00;49;81.0;52.2;73.0
2023-01-26 20:00:00;18;80.2;44.0;53.9
2023-01-26 21:00:00;50;80.4;48.2;67.7
2023-01-26 22:00:00;25;80.6;48.0;60.6
2023-01-26 23:00:00;18;79.1;40.4;50.5
2023-01-27 00:00:00;19;78.3;40.0;50.4
2023-01-27 01:00:00;19;78.7;40.0;50.6
2023-01-27 02:00:00;19;78.0;40.0;50.5
2023-01-27 03:00:00;42;79.6;48.6;65.5
2023-01-27 04:00:00;15;79.7;43.1;51.7
2023-01-27 05:00:00;19;78.6;40.3;50.9
2023-01-27 06:00:00;35;79.5;47.9;62.8
2023-01-27 07:00:00;17;79.8;42.2;51.5
2023-01-27 08:00:00;39;79.7;44.5;60.3
2023-01-27 09:00:00;28;80.9;48.5;61.7
2023-01-27 10:00:00;20;79.6;41.0;51.5
2023-01-27 11:00:00;51;80.2;45.4;64.9
2023-01-27 12:00:00;46;81.6;52.9;73.0
2023-01-27 13:00:00;47;81.3;52.5;73.0
2023-01-27 14:00:00;39;80.7;47.4;63.5
2023-01-27 15:00:00;27;80.8;49.0;61.8
2023-01-27 16:00:00;17;79.3;39.4;49.2
2023-01-27 17:00:00;44;79.7;46.5;64.4
2023-01-27 18:00:00;35;80.9;51.3;66.9
2023-01-27 19:00:00;37;80.4;45.4;61.1
2023-01-27 20:00:00;27;80.6;48.1;61.0
2023-01-27 21:00:00;49;80.5;46.9;66.4
2023-01-27 22:00:00;29;80.6;50.6;64.5
2023-01-27 23:00:00;18;79.5;41.2;50.9
2023-01-28 00:00:00;19;79.0;40.9;50.9
2023-01-28 01:00:00;19;78.1;41.0;51.1
2023-01-28 02:00:00;43;79.7;48.4;65.7
2023-01-28 03:00:00;16;80.2;43.7;52.9
2023-01-28 04:00:00;19;79.1;40.8;51.0
2023-01-28 05:00:00;20;78.2;41.0;51.4
2023-01-28 06:00:00;39;80.6;49.9;65.8
2023-01-28 07:00:00;18;80.2;41.9;51.9
2023-01-28 08:00:00;21;79.1;41.0;52.2
2023-01-28 09:00:00;48;81.2;50.4;69.6
2023-01-28 10:00:00;17;80.7;44.1;53.3
2023-01-28 11:00:00;62;81.4;48.9;72.3
2023-01-28 12:00:00;53;82.0;50.8;73.0
2023-01-28 13:00:00;51;81.8;51.6;73.0
2023-01-28 14:00:00;22;80.6;45.2;56.1
2023-01-28 15:00:00;44;80.4;45.4;63.0
2023-01-28 16:00:00;26;80.4;48.1;60.7
2023-01-28 17:00:00;46;80.7;46.5;65.1
2023-01-28 18:00:00;24;80.5;47.4;59.2
2023-01-28 19:00:00;40;80.3;44.2;60.8
2023-01-28 20:00:00;46;81.3;52.9;73.0
2023-01-28 21:00:00;15;80.0;41.6;50.2
2023-01-28 22:00:00;28;79.1;41.0;53.3
2023-01-28 23:00:00;36;81.0;51.0;66.6
2023-01-29 00:00:00;18;79.7;40.9;50.8
2023-01-29 01:00:00;19;78.8;40.1;51.0
2023-01-29 02:00:00;20;78.9;40.6;51.2
2023-01-29 03:00:00;40;79.9;47.3;63.7
2023-01-29 04:00:00;19;80.3;44.3;54.5
2023-01-29 05:00:00;21;79.2;41.0;52.2
2023-01-29 06:00:00;21;79.0;41.0;52.4
2023-01-29 07:00:00;40;80.4;48.8;65.6
2023-01-29 08:00:00;18;80.7;43.7;53.8
2023-01-29 09:00:00;39;80.4;43.8;60.0
2023-01-29 10:00:00;34;81.7;50.8;66.0
2023-01-29 11:00:00;44;81.0;44.9;62.5
2023-01-29 12:00:00;54;82.0;50.4;73.0
2023-01-29 13:00:00;31;81.6;49.5;63.8
2023-01-29 14:00:00;23;79.9;40.6;51.1
2023-01-29 15:00:00;41;81.5;51.6;69.5
2023-01-29 16:00:00;16;80.0;39.8;49.0
2023-01-29 17:00:00;32;79.4;41.6;55.6
2023-01-29 18:00:00;49;81.4;51.8;73.0
2023-01-29 19:00:00;23;80.7;45.9;57.5
2023-01-29 20:00:00;50;80.6;48.5;68.2
2023-01-29 21:00:00;39;81.1;51.8;69.3
2023-01-29 22:00:00;16;79.4;40.6;49.9
2023-01-29 23:00:00;18;79.0;40.0;50.2
2023-01-30 00:00:00;19;78.7;40.0;50.6
2023-01-30 01:00:00;33;78.6;42.5;56.8
2023-01-30 02:00:00;28;80.2;49.4;62.4
2023-01-30 03:00:00;19;79.5;41.1;51.5
2023-01-30 04:00:00;20;78.8;41.0;51.6
2023-01-30 05:00:00;20;79.0;41.0;52.0
2023-01-30 06:00:00;43;80.8;51.2;68.0
2023-01-30 07:00:00;17;79.9;42.4;51.9
2023-01-30 08:00:00;56;81.1;48.6;69.4
2023-01-30 09:00:00;35;81.4;50.6;66.5
2023-01-30 10:00:00;20;80.1;40.9;51.6
2023-01-30 11:00:00;34;80.2;42.4;57.0
2023-01-30 12:00:00;33;81.3;50.4;65.3
2023-01-30 13:00:00;50;81.6;49.3;70.3
2023-01-30 14:00:00;24;80.8;46.3;58.0
2023-01-30 15:00:00;54;81.6;50.5;72.3
2023-01-30 16:00:00;22;80.6;45.0;56.4
2023-01-30 17:00:00;18;79.2;39.0;48.8
2023-01-30 18:00:00;46;80.6;48.5;67.6
2023-01-30 19:00:00;19;80.0;44.5;54.7
2023-01-30 20:00:00;56;80.9;50.4;73.1
2023-01-30 21:00:00;48;81.1;51.7;73.0
2023-01-30 22:00:00;31;80.9;49.8;64.3
2023-01-30 23:00:00;44;80.5;47.4;65.0
2023-01-31 00:00:00;18;80.2;44.5;54.2
2023-01-31 01:00:00;18;78.7;40.0;50.2
2023-01-31 02:00:00;18;78.0;40.0;50.4
2023-01-31 03:00:00;38;80.2;50.3;66.4
2023-01-31 04:00:00;17;79.5;41.1;50.5
2023-01-31 05:00:00;19;78.7;40.3;50.5
2023-01-31 06:00:00;38;80.0;49.8;65.6
2023-01-31 07:00:00;16;79.9;41.8;50.8
2023-01-31 08:00:00;36;79.6;43.7;59.3
2023-01-31 09:00:00;36;81.1;51.2;67.2
2023-01-31 10:00:00;18;79.6;41.0;51.0
2023-01-31 11:00:00;48;80.8;48.9;68.8
2023-01-31 12:00:00;19;80.7;45.8;55.6
2023-01-31 13:00:00;40;80.0;44.9;61.0
2023-01-31 14:00:00;23;80.8;46.7;58.1
2023-01-31 15:00:00;30;79.5;41.2;53.9
2023-01-31 16:00:00;29;80.9;49.7;63.3
2023-01-31 17:00:00;16;79.4;39.0;47.8
2023-01-31 18:00:00;46;80.2;48.0;67.2
2023-01-31 19:00:00;22;80.3;46.8;57.9
2023-01-31 20:00:00;38;79.2;42.5;58.1
2023-01-31 21:00:00;46;81.0;52.6;73.0
2023-01-31 22:00:00;35;81.0;51.8;68.0
2023-01-31 23:00:00;14;79.6;39.5;47.8
2023-02-01 00:00:00;17;78.2;39.0;48.4
2023-02-01 01:00:00;18;77.9;39.7;49.3
2023-02-01 02:00:00;20;78.0;40.2;50.3
2023-02-01 03:00:00;37;80.2;50.6;66.1
2023-02-01 04:00:00;17;79.2;40.7;50.4
2023-02-01 05:00:00;19;78.8;40.5;50.8
2023-02-01 06:00:00;35;79.8;49.2;63.6
2023-02-01 07:00:00;17;79.7;41.7;51.1
2023-02-01 08:00:00;29;79.2;41.4;54.8
2023-02-01 09:00:00;41;81.3;51.8;69.4
2023-02-01 10:00:00;17;79.8;40.7;49.9
2023-02-01 11:00:00;50;80.6;47.6;67.5
2023-02-01 12:00:00;27;80.8;48.4;61.3
2023-02-01 13:00:00;38;80.0;43.0;59.0
2023-02-01 14:00:00;31;80.8;51.3;66.1
2023-02-01 15:00:00;15;78.9;38.5;47.0
2023-02-01 16:00:00;40;79.8;49.7;66.1
2023-02-01 17:00:00;12;79.2;39.6;46.9
2023-02-01 18:00:00;41;79.3;44.7;61.9
2023-02-01 19:00:00;26;80.4;49.6;62.0
2023-02-01 20:00:00;41;79.6;43.9;60.7
2023-02-01 21:00:00;47;80.9;51.8;73.0
2023-02-01 22:00:00;20;79.8;46.1;56.5
2023-02-01 23:00:00;21;78.4;39.2;49.6
2023-02-02 00:00:00;27;79.5;48.3;60.7
2023-02-02 01:00:00;15;78.7;38.7;47.2
2023-02-02 02:00:00;16;77.3;38.9;47.4
2023-02-02 03:00:00;16;77.0;39.0;47.5
2023-02-02 04:00:00;30;77.8;44.1;57.1
2023-02-02 05:00:00;15;78.9;43.8;52.3
2023-02-02 06:00:00;16;78.0;39.0;48.1
2023-02-02 07:00:00;43;79.7;49.3;67.3
2023-02-02 08:00:00;16;79.4;42.4;51.1
2023-02-02 09:00:00;42;79.5;46.6;63.9
2023-02-02 10:00:00;18;79.4;45.2;54.9
2023-02-02 11:00:00;20;78.5;38.8;48.3
2023-02-02 12:00:00;36;80.3;51.6;67.8
2023-02-02 13:00:00;33;79.3;42.5;56.4
2023-02-02 14:00:00;21;79.1;48.1;59.2
2023-02-02 15:00:00;13;78.5;37.0;44.6
2023-02-02 16:00:00;37;78.4;44.4;59.6
2023-02-02 17:00:00;15;78.9;45.1;54.1
2023-02-02 18:00:00;29;78.1;39.9;52.8
2023-02-02 19:00:00;33;79.8;51.9;67.8
2023-02-02 20:00:00;25;78.2;39.9;51.4
2023-02-02 21:00:00;47;80.1;52.0;73.1
2023-02-02 22:00:00;20;79.5;45.6;55.9
2023-02-02 23:00:00;16;78.1;39.0;47.8
2023-02-03 00:00:00;16;77.0;39.0;47.7
2023-02-03 01:00:00;15;77.3;39.0;47.4
2023-02-03 02:00:00;31;77.6;43.1;55.9
2023-02-03 03:00:00;18;79.2;46.3;55.9
2023-02-03 04:00:00;15;77.9;39.0;47.3
2023-02-03 05:00:00;16;76.9;39.0;47.3
2023-02-03 06:00:00;32;78.6;48.2;61.2
2023-02-03 07:00:00;22;78.4;40.2;50.2
2023-02-03 08:00:00;50;80.6;52.1;73.1
2023-02-03 09:00:00;22;79.3;45.4;56.7
2023-02-03 10:00:00;31;78.7;40.5;53.1
2023-02-03 11:00:00;38;80.7;52.0;68.7
2023-02-03 12:00:00;24;79.0;40.0;50.5
2023-02-03 13:00:00;46;80.8;52.6;73.1
2023-02-03 14:00:00;11;79.1;40.5;47.4
2023-02-03 15:00:00;35;78.8;45.6;60.3
2023-02-03 16:00:00;12;78.8;43.1;50.6
2023-02-03 17:00:00;15;77.6;37.0;45.4
2023-02-03 18:00:00;36;78.4;44.8;60.4
2023-02-03 19:00:00;17;79.1;45.0;54.4
2023-02-03 20:00:00;44;79.3;46.8;65.6
2023-02-03 21:00:00;22;79.4;47.3;58.1
2023-02-03 22:00:00;15;78.3;38.7;47.2
2023-02-03 23:00:00;43;79.3;50.5;68.8
2023-02-04 00:00:00;12;78.9;40.9;47.9
2023-02-04 01:00:00;16;77.4;39.0;47.8
2023-02-04 02:00:00;16;77.0;39.0;47.7
2023-02-04 03:00:00;17;77.0;39.0;48.2
2023-02-04 04:00:00;30;77.5;43.0;55.8
2023-02-04 05:00:00;18;79.1;45.8;55.4
2023-02-04 06:00:00;16;77.9;39.0;48.5
2023-02-04 07:00:00;16;77.4;39.0;48.3
2023-02-04 08:00:00;36;79.5;49.1;64.9
2023-02-04 09:00:00;11;79.1;41.0;47.9
2023-02-04 10:00:00;29;78.5;41.3;54.6
2023-02-04 11:00:00;45;80.7;52.7;73.0
2023-02-04 12:00:00;14;79.4;41.7;49.7
2023-02-04 13:00:00;47;80.2;52.5;72.3
2023-02-04 14:00:00;10;78.5;38.4;44.8
2023-02-04 15:00:00;33;78.1;43.1;56.6
2023-02-04 16:00:00;12;78.5;44.1;52.4
2023-02-04 17:00:00;13;77.5;35.8;43.2
2023-02-04 18:00:00;33;77.9;43.5;57.4
2023-02-04 19:00:00;17;78.9;44.9;54.6
2023-02-04 20:00:00;15;77.4;36.0;44.5
2023-02-04 21:00:00;40;79.5;52.2;69.3
2023-02-04 22:00:00;12;77.9;37.3;44.8
2023-02-04 23:00:00;13;76.5;37.0;44.5
2023-02-05 00:00:00;14;76.0;37.0;44.7
2023-02-05 01:00:00;35;77.1;44.8;59.1
2023-02-05 02:00:00;13;77.9;42.9;50.3
2023-02-05 03:00:00;15;76.8;37.3;45.7
2023-02-05 04:00:00;15;76.2;37.8;46.0
2023-02-05 05:00:00;34;77.7;45.0;58.6
2023-02-05 06:00:00;18;78.8;46.9;56.8
2023-02-05 07:00:00;15;77.5;38.1;46.7
2023-02-05 08:00:00;15;77.0;38.0;46.6
2023-02-05 09:00:00;27;77.5;41.1;53.5
2023-02-05 10:00:00;26;79.4;49.4;61.7
2023-02-05 11:00:00;31;78.4;41.6;55.0
2023-02-05 12:00:00;49;80.1;50.7;73.0
2023-02-05 13:00:00;43;79.9;53.1;73.0
2023-02-05 14:00:00;43;80.0;52.9;73.0
2023-02-05 15:00:00;10;78.4;39.9;46.6
2023-02-05 16:00:00;19;77.2;37.4;46.4
2023-02-05 17:00:00;35;79.4;51.9;67.5
2023-02-05 18:00:00;21;77.3;38.3;47.8
2023-02-05 19:00:00;36;79.6;51.5;67.7
2023-02-05 20:00:00;24;78.1;39.6;50.7
2023-02-05 21:00:00;48;79.9;52.1;73.0
2023-02-05 22:00:00;21;79.3;47.0;58.0
2023-02-05 23:00:00;15;77.9;39.0;46.9
2023-02-06 00:00:00;15;76.9;38.7;47.1
2023-02-06 01:00:00;37;77.5;44.5;59.5
2023-02-06 02:00:00;17;79.0;45.4;54.6
2023-02-06 03:00:00;15;77.5;39.0;47.4
2023-02-06 04:00:00;16;76.5;39.0;47.8
2023-02-06 05:00:00;16;77.0;39.0;47.9
2023-02-06 06:00:00;33;79.1;50.3;63.9
2023-02-06 07:00:00;15;78.8;39.6;48.4
2023-02-06 08:00:00;39;78.5;42.3;57.4
2023-02-06 09:00:00;33;80.5;51.9;67.3
2023-02-06 10:00:00;15;78.7;39.4;47.9
2023-02-06 11:00:00;39;78.8;43.3;59.1
2023-02-06 12:00:00;30;80.3;50.9;65.3
2023-02-06 13:00:00;15;78.6;38.2;46.7
2023-02-06 14:00:00;45;79.7;50.1;68.7
2023-02-06 15:00:00;13;79.3;40.9;48.6
2023-02-06 16:00:00;16;78.0;38.0;46.6
2023-02-06 17:00:00;35;78.0;42.8;56.7
2023-02-06 18:00:00;22;79.3;47.1;58.1
2023-02-06 19:00:00;51;79.5;46.9;66.9
2023-02-06 20:00:00;47;80.4;52.3;73.0
2023-02-06 21:00:00;46;80.2;52.6;73.0
2023-02-06 22:00:00;19;79.6;45.1;55.2
2023-02-06 23:00:00;49;80.0;50.0;69.8
2023-02-07 00:00:00;16;79.5;43.8;52.7
2023-02-07 01:00:00;17;77.9;39.9;49.1
2023-02-07 02:00:00;18;77.3;39.8;49.3
2023-02-07 03:00:00;17;77.0;39.0;49.4
2023-02-07 04:00:00;37;78.4;47.2;62.1
2023-02-07 05:00:00;16;79.2;43.4;52.3
2023-02-07 06:00:00;19;78.1;40.8;51.0
2023-02-07 07:00:00;45;79.8;48.9;66.6
2023-02-07 08:00:00;28;80.1;48.0;61.1
2023-02-07 09:00:00;42;79.9;45.3;62.1
2023-02-07 10:00:00;27;80.7;49.2;62.0
2023-02-07 11:00:00;30;79.4;42.1;55.5
2023-02-07 12:00:00;41;81.0;52.5;70.6
2023-02-07 13:00:00;15;79.5;40.5;49.0
2023-02-07 14:00:00;38;79.5;44.8;60.6
2023-02-07 15:00:00;18;79.9;46.0;55.5
2023-02-07 16:00:00;16;78.5;39.0;48.0
2023-02-07 17:00:00;39;79.6;46.9;63.1
2023-02-07 18:00:00;17;79.4;44.0;53.5
2023-02-07 19:00:00;54;80.0;46.3;67.1
2023-02-07 20:00:00;52;80.9;50.7;73.0
2023-02-07 21:00:00;56;80.8;49.8;73.0
2023-02-07 22:00:00;47;80.9;52.7;73.0
2023-02-07 23:00:00;15;80.2;42.5;50.9
2023-02-08 00:00:00;17;78.3;40.0;49.8
2023-02-08 01:00:00;18;77.7;40.0;50.2
2023-02-08 02:00:00;18;78.0;40.7;50.7
2023-02-08 03:00:00;19;78.6;41.0;51.1
2023-02-08 04:00:00;40;79.4;48.8;65.1
2023-02-08 05:00:00;16;79.2;43.6;52.4
2023-02-08 06:00:00;20;78.9;41.1;51.9
2023-02-08 07:00:00;39;79.7;47.2;63.1
2023-02-08 08:00:00;21;79.2;45.7;56.4
2023-02-08 09:00:00;52;80.6;49.7;69.3
2023-02-08 10:00:00;19;80.5;44.7;54.6
2023-02-08 11:00:00;19;78.9;40.0;50.4
2023-02-08 12:00:00;53;80.8;51.9;73.0
2023-02-08 13:00:00;15;80.1;42.5;50.6
2023-02-08 14:00:00;26;79.0;40.2;51.7
2023-02-08 15:00:00;32;80.7;50.5;65.0
2023-02-08 16:00:00;15;79.1;39.6;48.2
2023-02-08 17:00:00;45;80.3;50.4;69.1
2023-02-08 18:00:00;20;79.7;42.7;52.2
2023-02-08 19:00:00;47;81.0;52.7;72.8
2023-02-08 20:00:00;37;80.5;46.6;62.4
2023-02-08 21:00:00;45;81.0;53.3;73.0
2023-02-08 22:00:00;19;80.2;44.3;54.3
2023-02-08 23:00:00;40;80.0;46.4;62.5
2023-02-09 00:00:00;18;80.1;45.4;54.9
2023-02-09 01:00:00;19;79.0;42.0;51.7
2023-02-09 02:00:00;19;78.9;41.8;52.0
2023-02-09 03:00:00;19;79.0;41.9;52.1
2023-02-09 04:00:00;35;79.6;46.6;61.3
2023-02-09 05:00:00;17;80.3;46.0;55.3
2023-02-09 06:00:00;19;79.1;42.0;52.7
2023-02-09 07:00:00;34;79.7;45.5;60.2
2023-02-09 08:00:00;25;81.3;48.6;60.8
2023-02-09 09:00:00;20;79.7;41.6;52.7
2023-02-09 10:00:00;49;81.2;47.8;67.6
2023-02-09 11:00:00;27;82.0;49.4;62.6
2023-02-09 12:00:00;23;79.3;41.8;53.1
2023-02-09 13:00:00;50;81.9;51.7;73.0
2023-02-09 14:00:00;29;81.2;49.5;64.0
2023-02-09 15:00:00;39;80.7;45.6;61.8
2023-02-09 16:00:00;21;80.9;46.4;57.4
2023-02-09 17:00:00;41;80.6;46.1;63.3
2023-02-09 18:00:00;26;80.8;48.0;60.9
2023-02-09 19:00:00;47;80.9;46.9;66.5
2023-02-09 20:00:00;32;81.2;49.8;64.5
2023-02-09 21:00:00;43;80.6;44.9;62.4
2023-02-09 22:00:00;33;81.0;51.1;66.1
2023-02-09 23:00:00;37;80.6;45.6;61.0
2023-02-10 00:00:00;20;80.4;46.4;57.0
2023-02-10 01:00:00;18;79.1;41.0;51.0
2023-02-10 02:00:00;18;78.7;41.0;51.2
2023-02-10 03:00:00;18;78.8;41.0;51.1
2023-02-10 04:00:00;19;79.0;41.0;51.6
2023-02-10 05:00:00;33;80.4;50.2;64.1
2023-02-10 06:00:00;18;79.7;42.1;52.0
2023-02-10 07:00:00;26;79.4;42.8;55.0
2023-02-10 08:00:00;38;81.4;51.4;67.5
2023-02-10 09:00:00;42;80.9;46.4;63.3
2023-02-10 10:00:00;26;81.5;48.8;61.4
2023-02-10 11:00:00;25;79.8;41.1;52.9
2023-02-10 12:00:00;53;82.1;51.0;73.0
2023-02-10 13:00:00;33;80.7;47.9;61.8
2023-02-10 14:00:00;34;81.6;50.8;66.5
2023-02-10 15:00:00;16;79.6;39.4;48.2
2023-02-10 16:00:00;38;80.5;46.9;63.0
2023-02-10 17:00:00;15;80.5;43.5;52.3
2023-02-10 18:00:00;43;80.2;46.5;63.8
