Site;SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247);SS47 Rue des Moulins 11 (ID 3247)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-04-05 22:00:00;45;79.4;43.0;57.2
2023-04-05 23:00:00;9;77.0;37.0;46.0
2023-04-06 00:00:00;11;75.1;34.0;46.5
2023-04-06 01:00:00;12;75.5;34.0;46.6
2023-04-06 02:00:00;12;76.4;34.0;47.1
2023-04-06 03:00:00;12;76.0;34.0;47.3
2023-04-06 04:00:00;35;76.9;34.3;53.9
2023-04-06 05:00:00;77;80.3;47.4;72.3
2023-04-06 06:00:00;95;80.8;50.6;75.4
2023-04-06 07:00:00;49;80.2;48.4;63.7
2023-04-06 08:00:00;57;80.4;46.5;63.8
2023-04-06 09:00:00;55;80.5;46.3;63.1
2023-04-06 10:00:00;48;80.3;45.5;60.5
2023-04-06 11:00:00;45;80.5;45.0;58.8
2023-04-06 12:00:00;44;80.2;44.5;58.3
2023-04-06 13:00:00;43;80.0;44.5;58.1
2023-04-06 14:00:00;39;79.7;43.9;56.4
2023-04-06 15:00:00;37;79.2;42.6;54.2
2023-04-06 16:00:00;36;79.5;42.0;53.4
2023-04-06 17:00:00;26;78.0;39.0;48.4
2023-04-06 18:00:00;36;78.8;40.6;52.0
2023-04-06 19:00:00;36;79.0;41.5;53.1
2023-04-06 20:00:00;37;78.8;42.0;53.6
2023-04-06 21:00:00;38;78.6;42.0;54.3
2023-04-06 22:00:00;46;79.1;46.0;61.1
2023-04-06 23:00:00;9;77.3;35.0;44.5
2023-04-07 00:00:00;10;74.5;34.0;44.4
2023-04-07 01:00:00;10;73.5;34.0;44.4
2023-04-07 02:00:00;10;73.9;33.1;44.8
2023-04-07 03:00:00;10;74.0;33.0;44.9
2023-04-07 04:00:00;11;74.0;33.0;45.1
2023-04-07 05:00:00;62;77.7;37.6;62.4
2023-04-07 06:00:00;84;79.5;46.4;69.7
2023-04-07 07:00:00;38;79.1;45.8;57.7
2023-04-07 08:00:00;45;79.1;43.3;57.2
2023-04-07 09:00:00;48;79.0;43.0;58.1
2023-04-07 10:00:00;47;79.2;43.5;58.0
2023-04-07 11:00:00;46;79.2;43.4;57.8
2023-04-07 12:00:00;45;79.2;43.0;57.1
2023-04-07 13:00:00;43;79.0;43.0;56.2
2023-04-07 14:00:00;42;79.0;42.4;55.4
2023-04-07 15:00:00;37;79.0;42.0;54.0
2023-04-07 16:00:00;34;79.0;42.0;52.7
2023-04-07 17:00:00;1;57.0;37.9;45.2
2023-04-07 18:00:00;26;67.5;36.2;47.7
2023-04-07 19:00:00;8;56.8;34.5;44.5
2023-04-07 20:00:00;46;78.2;38.5;52.8
2023-04-07 21:00:00;42;78.5;41.0;54.4
2023-04-07 22:00:00;44;78.7;42.0;55.7
2023-04-07 23:00:00;9;76.5;36.0;44.7
2023-04-08 00:00:00;11;74.3;33.1;45.1
2023-04-08 01:00:00;11;74.0;33.0;45.5
2023-04-08 02:00:00;11;74.9;33.0;45.7
2023-04-08 03:00:00;12;75.7;33.0;45.9
2023-04-08 04:00:00;19;75.3;33.7;48.9
2023-04-08 05:00:00;76;79.3;42.7;69.4
2023-04-08 06:00:00;87;80.1;50.4;72.9
2023-04-08 07:00:00;46;79.7;46.8;61.1
2023-04-08 08:00:00;52;80.0;45.1;61.0
2023-04-08 09:00:00;52;79.7;45.0;60.7
2023-04-08 10:00:00;48;80.0;44.5;59.3
2023-04-08 11:00:00;46;79.8;44.0;58.4
2023-04-08 12:00:00;42;79.6;44.0;57.6
2023-04-08 13:00:00;39;79.3;44.0;56.3
2023-04-08 14:00:00;35;79.0;43.2;54.1
2023-04-08 15:00:00;33;78.8;42.4;53.0
2023-04-08 16:00:00;28;78.4;41.6;50.9
2023-04-08 17:00:00;13;68.1;39.7;47.6
2023-04-08 18:00:00;33;77.7;36.8;49.9
2023-04-08 19:00:00;8;63.4;36.5;45.1
2023-04-08 20:00:00;35;75.3;44.4;56.6
2023-04-08 21:00:00;41;78.1;39.5;52.9
2023-04-08 22:00:00;38;78.4;42.0;53.7
2023-04-08 23:00:00;8;75.5;36.1;43.9
2023-04-09 00:00:00;10;75.0;34.0;44.1
2023-04-09 01:00:00;10;74.0;33.9;44.4
2023-04-09 02:00:00;10;74.0;33.9;44.6
2023-04-09 03:00:00;10;74.0;33.5;44.9
2023-04-09 04:00:00;11;74.0;33.0;45.2
2023-04-09 05:00:00;70;77.8;38.5;64.4
2023-04-09 06:00:00;87;79.7;47.1;71.5
2023-04-09 07:00:00;41;79.0;46.3;60.0
2023-04-09 08:00:00;49;79.3;44.8;59.9
2023-04-09 09:00:00;48;79.2;44.1;59.4
2023-04-09 10:00:00;47;79.3;44.0;58.6
2023-04-09 11:00:00;43;79.0;44.0;57.7
2023-04-09 12:00:00;40;79.1;44.0;56.9
2023-04-09 13:00:00;39;79.2;44.0;56.7
2023-04-09 14:00:00;38;79.0;44.0;55.9
2023-04-09 15:00:00;34;78.9;43.5;54.6
2023-04-09 16:00:00;31;78.4;43.0;53.0
2023-04-09 17:00:00;0;56.4;38.6;45.8
2023-04-09 18:00:00;0;46.1;33.5;42.5
2023-04-09 19:00:00;0;41.7;30.7;40.6
2023-04-09 20:00:00;31;60.7;30.1;45.2
2023-04-09 21:00:00;36;78.0;39.4;51.1
2023-04-09 22:00:00;35;77.7;41.0;52.0
2023-04-09 23:00:00;7;75.2;35.8;43.0
2023-04-10 00:00:00;10;74.1;33.8;43.4
2023-04-10 01:00:00;13;73.3;34.0;44.3
2023-04-10 02:00:00;24;78.2;63.9;75.0
2023-04-10 03:00:00;13;77.7;59.4;66.1
2023-04-10 04:00:00;10;75.2;33.2;44.8
2023-04-10 05:00:00;60;77.9;36.9;61.6
2023-04-10 06:00:00;84;79.5;46.3;70.1
2023-04-10 07:00:00;39;79.0;45.7;58.6
2023-04-10 08:00:00;46;79.0;44.0;58.5
2023-04-10 09:00:00;47;79.0;43.9;58.1
2023-04-10 10:00:00;41;79.0;43.1;56.2
2023-04-10 11:00:00;40;79.0;43.2;55.6
2023-04-10 12:00:00;37;79.0;43.1;55.1
2023-04-10 13:00:00;34;79.0;42.8;53.7
2023-04-10 14:00:00;31;78.2;41.8;51.6
2023-04-10 15:00:00;28;78.0;41.0;50.0
2023-04-10 16:00:00;27;77.6;40.0;48.4
2023-04-10 17:00:00;6;58.9;37.8;42.4
2023-04-10 18:00:00;24;63.1;33.5;45.1
2023-04-10 19:00:00;32;77.1;38.8;49.4
2023-04-10 20:00:00;31;77.0;40.0;49.9
2023-04-10 21:00:00;33;77.0;40.4;50.8
2023-04-10 22:00:00;31;76.8;40.6;50.5
2023-04-10 23:00:00;6;73.9;35.8;42.1
2023-04-11 00:00:00;8;72.7;33.8;42.1
2023-04-11 01:00:00;8;72.0;33.0;41.9
2023-04-11 02:00:00;8;71.5;32.9;41.6
2023-04-11 03:00:00;8;71.4;33.0;41.8
2023-04-11 04:00:00;8;73.0;33.5;41.6
2023-04-11 05:00:00;20;72.4;33.1;45.7
2023-04-11 06:00:00;65;77.3;41.3;61.9
2023-04-11 07:00:00;34;77.1;41.2;52.4
2023-04-11 08:00:00;35;77.2;41.2;52.3
2023-04-11 09:00:00;38;77.0;41.3;53.3
2023-04-11 10:00:00;38;77.2;42.0;53.6
2023-04-11 11:00:00;35;77.7;41.6;52.7
2023-04-11 12:00:00;33;77.0;41.0;51.4
2023-04-11 13:00:00;31;77.0;40.9;50.5
2023-04-11 14:00:00;29;77.0;40.1;49.3
2023-04-11 15:00:00;27;76.8;39.5;48.0
2023-04-11 16:00:00;27;76.0;39.0;47.6
2023-04-11 17:00:00;28;76.0;39.1;47.7
2023-04-11 18:00:00;31;76.4;39.9;49.5
2023-04-11 19:00:00;31;76.4;40.0;49.5
2023-04-11 20:00:00;33;76.0;40.0;50.4
2023-04-11 21:00:00;33;76.2;40.2;50.8
2023-04-11 22:00:00;33;76.3;41.0;51.4
2023-04-11 23:00:00;7;73.7;35.3;42.4
2023-04-12 00:00:00;9;73.1;33.0;42.5
2023-04-12 01:00:00;9;73.0;32.9;42.5
2023-04-12 02:00:00;9;72.2;33.0;42.6
2023-04-12 03:00:00;9;72.0;33.0;42.6
2023-04-12 04:00:00;10;72.5;33.0;42.8
2023-04-12 05:00:00;39;74.5;33.7;53.1
2023-04-12 06:00:00;69;77.7;45.5;65.6
2023-04-12 07:00:00;34;77.4;42.5;53.5
2023-04-12 08:00:00;38;77.6;41.8;53.5
2023-04-12 09:00:00;37;77.6;41.4;53.0
2023-04-12 10:00:00;34;77.1;40.7;51.5
2023-04-12 11:00:00;32;77.2;40.2;50.5
2023-04-12 12:00:00;29;76.9;40.0;49.1
2023-04-12 13:00:00;26;76.5;39.4;47.6
2023-04-12 14:00:00;26;76.6;39.0;47.3
2023-04-12 15:00:00;28;76.4;39.2;48.0
2023-04-12 16:00:00;34;76.3;40.4;51.0
2023-04-12 17:00:00;32;76.0;41.0;51.2
2023-04-12 18:00:00;34;76.3;41.0;51.9
2023-04-12 19:00:00;36;76.7;41.4;52.9
2023-04-12 20:00:00;36;76.9;42.0;53.5
2023-04-12 21:00:00;37;77.0;42.0;53.4
2023-04-12 22:00:00;39;77.0;42.7;54.9
2023-04-12 23:00:00;7;73.8;35.9;43.8
2023-04-13 00:00:00;10;73.0;33.0;43.7
2023-04-13 01:00:00;10;72.0;33.0;43.9
2023-04-13 02:00:00;10;72.2;32.9;43.9
2023-04-13 03:00:00;10;73.0;33.0;44.2
2023-04-13 04:00:00;10;73.0;33.0;44.2
2023-04-13 05:00:00;63;76.7;37.6;62.3
2023-04-13 06:00:00;72;78.3;48.5;68.7
2023-04-13 07:00:00;41;78.3;44.0;56.9
2023-04-13 08:00:00;45;78.6;43.2;57.3
2023-04-13 09:00:00;44;78.2;43.0;56.9
2023-04-13 10:00:00;43;78.6;43.0;56.5
2023-04-13 11:00:00;42;78.6;43.1;56.4
2023-04-13 12:00:00;40;78.1;43.0;55.7
2023-04-13 13:00:00;41;78.4;45.6;58.3
2023-04-13 14:00:00;43;78.6;45.8;59.3
2023-04-13 15:00:00;37;78.0;42.5;54.2
2023-04-13 16:00:00;34;78.0;42.1;53.3
2023-04-13 17:00:00;30;77.4;40.7;50.3
2023-04-13 18:00:00;10;65.0;38.8;46.7
2023-04-13 19:00:00;0;47.2;33.3;42.8
2023-04-13 20:00:00;40;70.4;35.6;49.3
2023-04-13 21:00:00;45;77.9;41.2;55.3
2023-04-13 22:00:00;42;77.9;42.8;56.0
2023-04-13 23:00:00;8;75.1;35.5;44.6
2023-04-14 00:00:00;11;74.2;32.9;45.0
2023-04-14 01:00:00;11;74.9;33.0;44.8
2023-04-14 02:00:00;11;74.1;33.0;45.2
2023-04-14 03:00:00;11;74.3;33.0;45.0
2023-04-14 04:00:00;13;74.9;33.7;46.5
2023-04-14 05:00:00;73;78.7;40.8;67.6
2023-04-14 06:00:00;76;79.3;50.3;71.1
2023-04-14 07:00:00;44;79.0;45.6;59.3
2023-04-14 08:00:00;47;79.2;44.6;59.3
2023-04-14 09:00:00;46;79.1;44.0;58.5
2023-04-14 10:00:00;44;79.0;43.9;57.9
2023-04-14 11:00:00;42;79.0;44.2;57.5
2023-04-14 12:00:00;39;79.0;44.0;56.7
2023-04-14 13:00:00;39;79.0;44.0;56.6
2023-04-14 14:00:00;37;78.9;44.1;56.1
2023-04-14 15:00:00;34;78.8;44.0;55.0
2023-04-14 16:00:00;32;78.0;43.0;53.4
2023-04-14 17:00:00;2;56.7;38.6;43.0
2023-04-14 18:00:00;32;70.3;35.4;47.8
2023-04-14 19:00:00;32;78.0;40.7;51.0
2023-04-14 20:00:00;34;77.8;41.2;52.3
2023-04-14 21:00:00;35;78.0;42.0;53.1
2023-04-14 22:00:00;35;78.0;42.0;53.2
2023-04-14 23:00:00;7;74.9;36.1;43.7
2023-04-15 00:00:00;9;73.6;33.9;43.8
2023-04-15 01:00:00;10;73.0;33.4;44.0
2023-04-15 02:00:00;10;73.6;32.9;43.9
2023-04-15 03:00:00;10;73.0;33.0;44.2
2023-04-15 04:00:00;10;73.0;33.0;44.4
2023-04-15 05:00:00;54;76.4;36.0;59.4
2023-04-15 06:00:00;72;79.0;47.4;67.9
2023-04-15 07:00:00;38;78.5;49.6;61.0
2023-04-15 08:00:00;47;78.7;41.3;56.6
2023-04-15 09:00:00;41;78.5;42.8;55.4
2023-04-15 10:00:00;45;78.8;43.0;57.1
2023-04-15 11:00:00;41;78.9;43.1;56.2
2023-04-15 12:00:00;41;78.8;43.0;55.6
2023-04-15 13:00:00;40;79.0;42.7;55.4
2023-04-15 14:00:00;38;79.0;42.1;54.3
2023-04-15 15:00:00;36;78.4;41.9;53.3
2023-04-15 16:00:00;34;78.0;41.1;52.2
2023-04-15 17:00:00;37;78.1;41.6;53.4
2023-04-15 18:00:00;38;78.1;42.0;54.2
2023-04-15 19:00:00;39;78.2;42.0;54.5
2023-04-15 20:00:00;40;78.3;42.7;55.0
2023-04-15 21:00:00;40;78.5;43.0;55.3
2023-04-15 22:00:00;41;78.9;43.0;55.8
2023-04-15 23:00:00;8;75.6;36.3;44.7
2023-04-16 00:00:00;11;75.0;33.8;44.8
2023-04-16 01:00:00;11;74.2;33.1;44.9
2023-04-16 02:00:00;11;74.0;33.0;44.8
2023-04-16 03:00:00;11;74.0;33.0;44.9
2023-04-16 04:00:00;11;74.0;33.0;45.1
2023-04-16 05:00:00;70;78.3;38.7;65.0
2023-04-16 06:00:00;72;79.4;49.4;69.4
2023-04-16 07:00:00;42;79.1;44.4;57.5
2023-04-16 08:00:00;45;79.0;43.0;57.0
2023-04-16 09:00:00;45;79.0;43.0;57.0
2023-04-16 10:00:00;43;79.0;42.9;56.1
2023-04-16 11:00:00;42;79.0;42.6;55.6
2023-04-16 12:00:00;41;79.0;42.0;54.8
2023-04-16 13:00:00;40;79.0;42.0;54.2
2023-04-16 14:00:00;40;79.0;42.0;54.3
2023-04-16 15:00:00;39;78.9;41.8;53.9
2023-04-16 16:00:00;38;79.0;41.8;53.7
2023-04-16 17:00:00;37;78.4;41.3;53.0
2023-04-16 18:00:00;37;78.1;41.0;52.7
2023-04-16 19:00:00;39;78.1;41.6;53.7
2023-04-16 20:00:00;39;78.2;42.0;54.2
2023-04-16 21:00:00;40;78.1;42.0;54.9
2023-04-16 22:00:00;40;78.2;42.6;55.1
2023-04-16 23:00:00;8;75.4;36.3;44.3
2023-04-17 00:00:00;10;74.3;33.9;44.6
2023-04-17 01:00:00;13;73.8;34.1;45.3
2023-04-17 02:00:00;26;78.1;63.3;75.0
2023-04-17 03:00:00;15;78.2;62.5;69.9
2023-04-17 04:00:00;10;76.1;34.3;45.1
2023-04-17 05:00:00;68;78.0;39.4;65.3
2023-04-17 06:00:00;75;79.3;50.6;71.0
2023-04-17 07:00:00;45;79.2;45.2;59.4
2023-04-17 08:00:00;50;79.0;44.1;59.5
2023-04-17 09:00:00;47;79.0;44.0;58.6
2023-04-17 10:00:00;43;79.2;43.6;57.1
2023-04-17 11:00:00;38;79.0;43.1;55.4
2023-04-17 12:00:00;36;78.4;42.8;54.2
2023-04-17 13:00:00;33;78.4;42.5;53.2
2023-04-17 14:00:00;32;78.0;41.5;51.8
2023-04-17 15:00:00;30;77.8;40.8;50.1
2023-04-17 16:00:00;29;77.5;40.0;49.2
2023-04-17 17:00:00;4;58.9;37.2;45.0
2023-04-17 18:00:00;0;45.8;32.8;42.1
2023-04-17 19:00:00;0;41.4;30.2;40.3
2023-04-17 20:00:00;22;52.1;28.8;42.9
2023-04-17 21:00:00;38;77.0;38.2;50.0
2023-04-17 22:00:00;36;77.2;40.0;51.3
2023-04-17 23:00:00;7;75.1;35.4;42.7
2023-04-18 00:00:00;9;72.9;33.0;43.2
2023-04-18 01:00:00;10;72.0;32.8;43.3
2023-04-18 02:00:00;10;72.5;33.0;43.4
2023-04-18 03:00:00;10;72.7;32.7;43.8
2023-04-18 04:00:00;10;72.1;32.9;43.8
2023-04-18 05:00:00;51;76.0;35.7;58.2
2023-04-18 06:00:00;68;78.3;48.8;68.3
2023-04-18 07:00:00;44;78.0;42.6;56.7
2023-04-18 08:00:00;43;78.1;43.0;56.1
2023-04-18 09:00:00;42;78.0;42.2;55.5
2023-04-18 10:00:00;39;78.0;41.8;53.9
2023-04-18 11:00:00;39;78.0;42.0;54.0
2023-04-18 12:00:00;38;78.0;42.0;54.0
2023-04-18 13:00:00;36;78.0;42.0;53.5
2023-04-18 14:00:00;32;77.1;42.0;52.1
2023-04-18 15:00:00;29;77.0;41.3;50.4
2023-04-18 16:00:00;23;75.3;40.0;48.0
2023-04-18 17:00:00;0;51.3;35.4;43.8
2023-04-18 18:00:00;0;44.1;32.0;41.3
2023-04-18 19:00:00;0;40.3;29.6;39.7
2023-04-18 20:00:00;0;38.0;27.5;37.2
2023-04-18 21:00:00;35;63.2;30.5;44.9
2023-04-18 22:00:00;32;75.9;39.0;49.1
2023-04-18 23:00:00;6;73.2;34.6;41.3
2023-04-19 00:00:00;8;71.8;32.7;41.5
2023-04-19 01:00:00;9;71.2;32.0;41.8
2023-04-19 02:00:00;9;72.7;32.1;42.2
2023-04-19 03:00:00;9;71.3;32.0;42.5
2023-04-19 04:00:00;9;71.5;32.0;42.8
2023-04-19 05:00:00;35;73.0;33.0;51.6
2023-04-19 06:00:00;69;77.3;46.9;66.9
2023-04-19 07:00:00;44;77.4;41.9;55.8
2023-04-19 08:00:00;43;77.5;42.0;55.8
2023-04-19 09:00:00;41;77.4;42.0;54.9
2023-04-19 10:00:00;39;77.6;41.6;53.8
2023-04-19 11:00:00;37;77.1;41.9;53.3
2023-04-19 12:00:00;35;77.0;42.0;52.8
2023-04-19 13:00:00;34;77.0;41.9;52.4
2023-04-19 14:00:00;32;76.7;41.1;51.7
2023-04-19 15:00:00;38;76.8;47.9;59.2
2023-04-19 16:00:00;25;74.7;40.2;48.7
2023-04-19 17:00:00;0;51.3;35.4;43.1
2023-04-19 18:00:00;0;43.9;32.1;40.4
2023-04-19 19:00:00;0;40.1;29.8;38.6
2023-04-19 20:00:00;0;37.5;28.1;36.3
2023-04-19 21:00:00;32;61.0;29.7;43.7
2023-04-19 22:00:00;31;76.1;37.8;48.2
2023-04-19 23:00:00;6;73.3;34.4;40.9
2023-04-20 00:00:00;8;72.3;32.1;41.3
2023-04-20 01:00:00;9;71.5;32.0;41.4
2023-04-20 02:00:00;9;70.9;32.0;41.7
2023-04-20 03:00:00;9;71.2;32.0;42.1
2023-04-20 04:00:00;10;72.0;32.0;42.4
2023-04-20 05:00:00;34;72.8;32.4;50.3
2023-04-20 06:00:00;67;77.2;46.3;65.9
2023-04-20 07:00:00;40;77.1;41.5;54.5
2023-04-20 08:00:00;40;77.4;41.8;54.2
2023-04-20 09:00:00;38;77.0;41.4;53.5
2023-04-20 10:00:00;39;77.1;41.1;53.7
2023-04-20 11:00:00;38;77.5;41.1;53.6
2023-04-20 12:00:00;39;77.3;42.0;54.2
2023-04-20 13:00:00;39;77.5;42.0;54.4
2023-04-20 14:00:00;40;77.8;42.1;54.8
2023-04-20 15:00:00;39;77.9;42.0;54.5
2023-04-20 16:00:00;39;78.0;42.0;54.6
2023-04-20 17:00:00;40;78.0;42.0;55.0
2023-04-20 18:00:00;39;78.0;42.0;54.5
2023-04-20 19:00:00;29;77.8;40.7;50.3
2023-04-20 20:00:00;37;78.0;40.0;51.7
2023-04-20 21:00:00;41;78.0;41.6;54.6
2023-04-20 22:00:00;40;78.6;42.0;54.8
2023-04-20 23:00:00;8;75.5;35.5;43.7
2023-04-21 00:00:00;10;75.0;32.9;43.6
2023-04-21 01:00:00;10;74.1;33.0;43.7
2023-04-21 02:00:00;10;73.7;33.0;43.7
2023-04-21 03:00:00;10;73.8;33.0;43.8
2023-04-21 04:00:00;10;74.0;33.0;43.9
2023-04-21 05:00:00;57;77.1;35.9;59.5
2023-04-21 06:00:00;66;79.0;48.4;67.6
2023-04-21 07:00:00;40;78.9;42.9;55.5
2023-04-21 08:00:00;42;79.0;42.4;55.5
2023-04-21 09:00:00;40;79.0;42.0;54.7
2023-04-21 10:00:00;39;78.6;42.2;54.6
2023-04-21 11:00:00;41;78.8;48.9;60.5
2023-04-21 12:00:00;43;78.6;40.9;54.4
2023-04-21 13:00:00;38;78.4;42.0;54.0
2023-04-21 14:00:00;34;78.2;41.9;52.8
2023-04-21 15:00:00;34;78.0;41.1;52.2
2023-04-21 16:00:00;35;78.0;41.1;52.5
2023-04-21 17:00:00;34;77.7;41.2;52.2
2023-04-21 18:00:00;32;77.6;41.0;51.2
2023-04-21 19:00:00;34;77.5;41.0;51.9
2023-04-21 20:00:00;35;77.4;41.7;52.8
2023-04-21 21:00:00;36;77.6;42.0;53.5
2023-04-21 22:00:00;36;77.7;42.1;54.0
2023-04-21 23:00:00;8;74.6;36.1;43.8
2023-04-22 00:00:00;10;74.1;33.5;44.0
2023-04-22 01:00:00;10;73.6;33.0;44.3
2023-04-22 02:00:00;11;73.0;33.0;44.7
2023-04-22 03:00:00;11;73.0;33.0;44.7
2023-04-22 04:00:00;11;73.4;33.0;44.9
2023-04-22 05:00:00;68;77.5;38.5;64.5
2023-04-22 06:00:00;71;78.9;49.5;69.3
2023-04-22 07:00:00;40;78.9;44.9;57.7
2023-04-22 08:00:00;42;79.0;43.7;57.0
2023-04-22 09:00:00;41;79.0;42.5;55.4
2023-04-22 10:00:00;39;78.8;42.0;54.2
2023-04-22 11:00:00;39;78.5;42.0;54.1
2023-04-22 12:00:00;37;78.4;42.0;53.7
2023-04-22 13:00:00;35;78.1;41.1;52.3
2023-04-22 14:00:00;34;78.1;40.8;51.3
2023-04-22 15:00:00;33;78.0;41.0;51.4
2023-04-22 16:00:00;29;77.4;40.1;49.2
2023-04-22 17:00:00;21;76.4;37.3;45.7
2023-04-22 18:00:00;33;77.1;39.4;50.0
2023-04-22 19:00:00;21;67.7;37.9;46.9
2023-04-22 20:00:00;32;77.0;39.6;49.8
2023-04-22 21:00:00;34;76.8;40.5;51.4
2023-04-22 22:00:00;34;77.0;41.0;51.5
2023-04-22 23:00:00;7;74.1;35.5;42.4
2023-04-23 00:00:00;8;73.3;33.2;42.5
2023-04-23 01:00:00;9;72.2;33.0;42.4
2023-04-23 02:00:00;9;72.1;33.0;42.4
2023-04-23 03:00:00;9;71.5;33.0;42.2
2023-04-23 04:00:00;9;71.7;33.0;42.5
2023-04-23 05:00:00;33;73.3;32.7;49.7
2023-04-23 06:00:00;57;77.8;49.8;66.2
2023-04-23 07:00:00;41;77.2;38.7;52.1
2023-04-23 08:00:00;37;77.2;40.7;52.3
2023-04-23 09:00:00;36;77.0;40.0;51.8
2023-04-23 10:00:00;34;76.9;40.0;50.9
2023-04-23 11:00:00;32;77.0;40.5;50.8
2023-04-23 12:00:00;28;76.3;40.1;49.3
2023-04-23 13:00:00;28;76.5;40.3;49.5
2023-04-23 14:00:00;12;74.0;37.4;43.2
2023-04-23 15:00:00;0;50.4;30.5;39.1
2023-04-23 16:00:00;0;41.0;28.2;37.9
2023-04-23 17:00:00;0;37.7;26.5;36.4
2023-04-23 18:00:00;3;37.3;25.3;36.2
2023-04-23 19:00:00;49;74.8;36.9;52.1
2023-04-23 20:00:00;39;75.6;40.3;52.6
2023-04-23 21:00:00;35;75.7;41.0;51.9
2023-04-23 22:00:00;34;75.5;40.3;51.3
2023-04-23 23:00:00;7;72.7;35.0;42.1
2023-04-24 00:00:00;9;71.6;33.0;42.5
2023-04-24 01:00:00;12;71.7;33.5;43.1
2023-04-24 02:00:00;24;76.7;66.3;75.0
2023-04-24 03:00:00;11;75.7;54.6;59.5
2023-04-24 04:00:00;9;73.4;33.0;42.6
2023-04-24 05:00:00;39;73.4;33.3;52.0
2023-04-24 06:00:00;69;77.2;45.4;65.4
2023-04-24 07:00:00;37;77.1;41.8;53.8
2023-04-24 08:00:00;38;77.2;41.0;53.2
2023-04-24 09:00:00;39;77.0;41.0;53.3
2023-04-24 10:00:00;37;77.1;41.0;52.3
2023-04-24 11:00:00;34;77.0;40.4;51.4
2023-04-24 12:00:00;32;77.0;40.6;50.8
2023-04-24 13:00:00;30;76.9;40.6;50.2
2023-04-24 14:00:00;29;76.9;40.6;49.9
2023-04-24 15:00:00;27;76.3;40.1;48.9
2023-04-24 16:00:00;20;73.5;39.9;47.2
2023-04-24 17:00:00;0;50.4;34.9;43.1
2023-04-24 18:00:00;0;43.5;31.7;40.6
2023-04-24 19:00:00;0;39.8;29.5;38.1
2023-04-24 20:00:00;22;51.2;28.3;41.6
2023-04-24 21:00:00;36;76.1;38.1;49.6
2023-04-24 22:00:00;33;76.0;39.9;50.3
2023-04-24 23:00:00;7;73.0;34.7;41.3
2023-04-25 00:00:00;9;72.2;32.7;41.5
2023-04-25 01:00:00;9;72.2;32.9;41.7
2023-04-25 02:00:00;9;72.7;33.0;41.9
2023-04-25 03:00:00;9;71.1;32.5;42.0
2023-04-25 04:00:00;9;72.3;32.6;42.1
2023-04-25 05:00:00;34;73.3;32.7;51.0
2023-04-25 06:00:00;70;77.4;45.6;66.1
2023-04-25 07:00:00;40;77.3;41.8;54.6
2023-04-25 08:00:00;40;77.9;41.9;54.3
2023-04-25 09:00:00;41;77.7;41.2;54.1
2023-04-25 10:00:00;40;77.8;41.2;54.1
2023-04-25 11:00:00;34;77.5;41.6;52.7
2023-04-25 12:00:00;33;77.5;41.0;51.3
2023-04-25 13:00:00;35;77.0;41.0;52.1
2023-04-25 14:00:00;32;77.1;40.3;50.3
2023-04-25 15:00:00;31;77.0;40.0;49.8
2023-04-25 16:00:00;20;73.3;39.4;46.8
2023-04-25 17:00:00;0;49.4;33.8;42.3
2023-04-25 18:00:00;0;42.8;30.9;40.1
2023-04-25 19:00:00;0;39.2;28.7;37.6
2023-04-25 20:00:00;25;66.1;31.5;46.3
2023-04-25 21:00:00;38;75.8;37.2;49.4
2023-04-25 22:00:00;37;76.5;39.9;51.7
2023-04-25 23:00:00;8;73.8;34.8;42.5
2023-04-26 00:00:00;10;73.0;32.4;42.9
2023-04-26 01:00:00;10;72.5;32.1;43.2
2023-04-26 02:00:00;10;72.4;32.0;43.7
2023-04-26 03:00:00;10;72.1;32.0;43.8
2023-04-26 04:00:00;11;73.0;32.4;44.0
2023-04-26 05:00:00;62;76.5;37.0;61.9
2023-04-26 06:00:00;74;78.4;50.1;70.1
2023-04-26 07:00:00;44;78.5;44.7;58.7
2023-04-26 08:00:00;46;78.8;44.0;58.4
2023-04-26 09:00:00;43;78.5;43.3;56.6
2023-04-26 10:00:00;41;78.8;42.5;55.4
2023-04-26 11:00:00;38;78.3;43.0;55.0
2023-04-26 12:00:00;36;78.0;42.8;54.3
2023-04-26 13:00:00;41;78.2;48.5;60.7
2023-04-26 14:00:00;33;77.1;40.6;50.9
2023-04-26 15:00:00;24;76.7;40.4;48.3
2023-04-26 16:00:00;4;70.4;34.3;39.6
2023-04-26 17:00:00;0;45.7;29.6;39.2
2023-04-26 18:00:00;0;39.6;27.7;36.1
2023-04-26 19:00:00;6;40.7;27.1;36.7
2023-04-26 20:00:00;37;74.8;34.0;48.4
2023-04-26 21:00:00;31;75.7;38.1;49.0
2023-04-26 22:00:00;31;75.9;40.0;49.5
2023-04-26 23:00:00;6;73.2;34.8;41.4
2023-04-27 00:00:00;8;71.8;32.8;41.4
2023-04-27 01:00:00;8;71.0;32.7;41.6
2023-04-27 02:00:00;9;70.6;32.1;41.8
2023-04-27 03:00:00;9;70.9;32.7;42.2
2023-04-27 04:00:00;9;71.0;33.0;42.7
