Site;SS16 Avenue des Crosets 40 (ID 3216);SS16 Avenue des Crosets 40 (ID 3216);SS16 Avenue des Crosets 40 (ID 3216);SS16 Avenue des Crosets 40 (ID 3216)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-01-22 07:00:00;14;84.3;81.4;84.1
2023-01-22 08:00:00;22;84.4;79.9;84.1
2023-01-22 09:00:00;19;84.5;80.6;84.2
2023-01-22 10:00:00;17;84.4;80.7;84.1
2023-01-22 11:00:00;14;84.5;81.4;84.2
2023-01-22 12:00:00;15;84.2;81.3;84.1
2023-01-22 13:00:00;17;84.2;80.8;84.0
2023-01-22 14:00:00;16;84.1;80.8;83.9
2023-01-22 15:00:00;15;84.0;80.8;83.8
2023-01-22 16:00:00;14;83.9;80.8;83.6
2023-01-22 17:00:00;17;83.9;80.2;83.6
2023-01-22 18:00:00;16;83.8;80.4;83.5
2023-01-22 19:00:00;17;83.8;80.1;83.5
2023-01-22 20:00:00;16;83.6;80.1;83.4
2023-01-22 21:00:00;16;83.6;80.1;83.3
2023-01-22 22:00:00;16;83.6;80.1;83.3
2023-01-22 23:00:00;11;83.7;81.4;83.5
2023-01-23 00:00:00;13;83.7;81.0;83.3
2023-01-23 01:00:00;13;83.1;80.4;82.9
2023-01-23 02:00:00;12;82.7;80.1;82.4
2023-01-23 03:00:00;13;83.0;80.3;82.9
2023-01-23 04:00:00;13;83.0;80.3;82.7
2023-01-23 05:00:00;13;82.8;80.1;82.5
2023-01-23 06:00:00;13;83.7;80.9;83.4
2023-01-23 07:00:00;14;82.1;79.3;81.8
2023-01-23 08:00:00;14;81.0;78.1;80.7
2023-01-23 09:00:00;14;80.4;77.5;80.0
2023-01-23 10:00:00;14;78.6;75.8;78.3
2023-01-23 11:00:00;13;79.2;76.5;78.9
2023-01-23 12:00:00;13;82.3;79.7;82.0
2023-01-23 13:00:00;13;84.0;81.2;83.8
2023-01-23 14:00:00;12;83.9;81.4;83.6
2023-01-23 15:00:00;19;83.6;79.7;83.4
2023-01-23 16:00:00;16;83.4;80.0;83.2
2023-01-23 17:00:00;17;83.6;80.0;83.3
2023-01-23 18:00:00;16;83.4;80.0;83.1
2023-01-23 19:00:00;17;83.6;80.0;83.3
2023-01-23 20:00:00;17;83.4;80.0;83.2
2023-01-23 21:00:00;17;83.4;79.9;83.1
2023-01-23 22:00:00;17;83.6;79.9;83.2
2023-01-23 23:00:00;12;83.7;81.3;83.4
2023-01-24 00:00:00;14;83.6;80.8;83.4
2023-01-24 01:00:00;14;83.7;80.8;83.4
2023-01-24 02:00:00;14;83.7;80.8;83.4
2023-01-24 03:00:00;14;84.0;81.0;83.7
2023-01-24 04:00:00;14;83.8;80.8;83.5
2023-01-24 05:00:00;15;83.9;80.8;83.6
2023-01-24 06:00:00;15;84.0;81.0;83.8
2023-01-24 07:00:00;14;84.1;81.0;83.8
2023-01-24 08:00:00;15;84.2;80.9;83.8
2023-01-24 09:00:00;15;84.2;81.2;83.9
2023-01-24 10:00:00;14;84.2;81.4;84.1
2023-01-24 11:00:00;14;84.2;81.5;84.0
2023-01-24 12:00:00;12;84.2;81.8;84.1
2023-01-24 13:00:00;13;84.0;81.5;83.9
2023-01-24 14:00:00;13;83.9;81.3;83.7
2023-01-24 15:00:00;19;83.8;79.8;83.5
2023-01-24 16:00:00;17;83.8;80.3;83.5
2023-01-24 17:00:00;17;83.6;80.2;83.4
2023-01-24 18:00:00;17;83.7;80.1;83.3
2023-01-24 19:00:00;17;83.5;79.9;83.2
2023-01-24 20:00:00;17;83.5;79.9;83.3
2023-01-24 21:00:00;17;83.7;80.1;83.4
2023-01-24 22:00:00;17;83.6;80.1;83.3
2023-01-24 23:00:00;11;83.6;81.4;83.3
2023-01-25 00:00:00;12;83.4;80.9;83.3
2023-01-25 01:00:00;13;83.3;80.8;83.2
2023-01-25 02:00:00;13;83.3;80.9;83.2
2023-01-25 03:00:00;13;83.4;80.9;83.2
2023-01-25 04:00:00;14;83.3;80.6;83.2
2023-01-25 05:00:00;14;83.3;80.5;83.2
2023-01-25 06:00:00;14;83.6;80.6;83.2
2023-01-25 07:00:00;14;83.6;80.8;83.4
2023-01-25 08:00:00;14;83.6;80.7;83.3
2023-01-25 09:00:00;14;83.6;80.8;83.4
2023-01-25 10:00:00;14;83.5;80.8;83.4
2023-01-25 11:00:00;13;83.7;81.0;83.5
2023-01-25 12:00:00;13;83.7;81.0;83.4
2023-01-25 13:00:00;12;83.6;81.1;83.3
2023-01-25 14:00:00;12;83.6;81.0;83.3
2023-01-25 15:00:00;18;83.4;79.5;83.1
2023-01-25 16:00:00;16;83.4;80.1;83.2
2023-01-25 17:00:00;16;83.2;79.9;83.0
2023-01-25 18:00:00;16;83.0;80.0;82.9
2023-01-25 19:00:00;16;83.0;79.7;82.8
2023-01-25 20:00:00;16;83.2;79.9;83.0
2023-01-25 21:00:00;16;83.1;79.9;82.9
2023-01-25 22:00:00;16;83.1;79.7;82.9
2023-01-25 23:00:00;10;83.0;81.0;82.9
2023-01-26 00:00:00;12;83.1;80.5;82.8
2023-01-26 01:00:00;12;83.0;80.7;82.9
2023-01-26 02:00:00;12;83.0;80.6;82.8
2023-01-26 03:00:00;12;83.0;80.5;82.8
2023-01-26 04:00:00;12;83.0;80.5;82.8
2023-01-26 05:00:00;12;83.0;80.4;82.8
2023-01-26 06:00:00;12;83.0;80.4;82.8
2023-01-26 07:00:00;12;82.9;80.5;82.7
2023-01-26 08:00:00;12;83.0;80.7;82.8
2023-01-26 09:00:00;12;83.0;80.6;82.8
2023-01-26 10:00:00;13;83.1;80.5;82.8
2023-01-26 11:00:00;12;83.0;80.6;82.8
2023-01-26 12:00:00;12;83.1;80.7;82.8
2023-01-26 13:00:00;12;83.1;80.7;82.8
2023-01-26 14:00:00;12;83.0;80.6;82.7
2023-01-26 15:00:00;18;82.8;79.2;82.5
2023-01-26 16:00:00;16;82.8;79.5;82.5
2023-01-26 17:00:00;16;82.8;79.6;82.4
2023-01-26 18:00:00;16;82.8;79.4;82.5
2023-01-26 19:00:00;16;82.7;79.5;82.5
2023-01-26 20:00:00;15;82.8;79.6;82.4
2023-01-26 21:00:00;15;82.8;79.5;82.4
2023-01-26 22:00:00;15;82.9;79.9;82.6
2023-01-26 23:00:00;10;82.8;80.8;82.5
2023-01-27 00:00:00;12;83.1;80.6;82.7
2023-01-27 01:00:00;12;82.9;80.5;82.6
2023-01-27 02:00:00;12;83.0;80.5;82.6
2023-01-27 03:00:00;12;83.0;80.5;82.6
2023-01-27 04:00:00;12;83.0;80.4;82.6
2023-01-27 05:00:00;13;83.0;80.4;82.7
2023-01-27 06:00:00;12;82.8;80.3;82.5
2023-01-27 07:00:00;13;83.1;80.5;82.8
2023-01-27 08:00:00;13;82.9;80.3;82.7
2023-01-27 09:00:00;13;83.1;80.5;82.8
2023-01-27 10:00:00;12;83.0;80.5;82.8
2023-01-27 11:00:00;12;83.0;80.7;82.9
2023-01-27 12:00:00;11;83.1;80.7;82.8
2023-01-27 13:00:00;11;83.0;80.6;82.7
2023-01-27 14:00:00;11;83.0;80.6;82.7
2023-01-27 15:00:00;18;82.8;79.2;82.5
2023-01-27 16:00:00;15;82.7;79.7;82.4
2023-01-27 17:00:00;15;82.6;79.6;82.4
2023-01-27 18:00:00;16;82.7;79.6;82.5
2023-01-27 19:00:00;16;82.8;79.6;82.5
2023-01-27 20:00:00;15;82.8;79.7;82.5
2023-01-27 21:00:00;15;82.7;79.6;82.4
2023-01-27 22:00:00;16;82.8;79.6;82.5
2023-01-27 23:00:00;10;82.8;80.8;82.7
2023-01-28 00:00:00;12;82.8;80.6;82.7
2023-01-28 01:00:00;12;82.7;80.3;82.5
2023-01-28 02:00:00;12;83.1;80.7;82.9
2023-01-28 03:00:00;12;83.0;80.6;82.7
2023-01-28 04:00:00;12;83.0;80.6;82.8
2023-01-28 05:00:00;13;83.0;80.5;82.8
2023-01-28 06:00:00;13;83.0;80.6;82.8
2023-01-28 07:00:00;13;83.1;80.6;82.9
2023-01-28 08:00:00;19;83.1;79.5;82.9
2023-01-28 09:00:00;17;83.2;79.9;83.0
2023-01-28 10:00:00;16;83.1;80.1;82.9
2023-01-28 11:00:00;16;83.2;80.2;83.1
2023-01-28 12:00:00;16;83.2;80.2;83.0
2023-01-28 13:00:00;16;83.0;80.0;82.8
2023-01-28 14:00:00;16;83.2;80.3;83.0
2023-01-28 15:00:00;15;82.9;80.1;82.8
2023-01-28 16:00:00;15;83.0;80.0;82.8
2023-01-28 17:00:00;15;82.9;79.9;82.7
2023-01-28 18:00:00;16;83.0;79.8;82.8
2023-01-28 19:00:00;16;82.9;79.8;82.7
2023-01-28 20:00:00;15;82.9;79.9;82.7
2023-01-28 21:00:00;16;82.8;79.8;82.7
2023-01-28 22:00:00;16;83.1;80.0;82.8
2023-01-28 23:00:00;11;83.0;80.8;82.7
2023-01-29 00:00:00;12;83.0;80.6;82.8
2023-01-29 01:00:00;12;82.9;80.5;82.7
2023-01-29 02:00:00;13;83.0;80.6;82.8
2023-01-29 03:00:00;13;83.0;80.6;82.8
2023-01-29 04:00:00;13;83.0;80.4;82.8
2023-01-29 05:00:00;14;83.2;80.5;82.9
2023-01-29 06:00:00;13;83.1;80.4;82.9
2023-01-29 07:00:00;14;83.2;80.6;83.1
2023-01-29 08:00:00;20;83.2;79.5;83.1
2023-01-29 09:00:00;17;83.4;80.1;83.2
2023-01-29 10:00:00;17;83.4;80.2;83.1
2023-01-29 11:00:00;14;83.4;80.6;83.1
2023-01-29 12:00:00;14;83.4;80.6;83.1
2023-01-29 13:00:00;15;83.3;80.4;83.2
2023-01-29 14:00:00;13;83.2;80.7;83.0
2023-01-29 15:00:00;12;83.1;80.7;82.9
2023-01-29 16:00:00;13;83.0;80.5;82.8
2023-01-29 17:00:00;13;83.0;80.3;82.7
2023-01-29 18:00:00;12;82.9;80.5;82.7
2023-01-29 19:00:00;13;82.7;80.2;82.6
2023-01-29 20:00:00;13;82.9;80.3;82.6
2023-01-29 21:00:00;13;82.9;80.2;82.6
2023-01-29 22:00:00;13;82.9;80.1;82.5
2023-01-29 23:00:00;9;83.0;81.2;82.8
2023-01-30 00:00:00;10;82.9;80.9;82.7
2023-01-30 01:00:00;11;83.0;80.8;82.7
2023-01-30 02:00:00;12;83.1;80.7;82.7
2023-01-30 03:00:00;11;82.9;80.7;82.7
2023-01-30 04:00:00;11;82.9;80.8;82.8
2023-01-30 05:00:00;11;83.1;81.0;83.0
2023-01-30 06:00:00;11;83.1;80.8;82.9
2023-01-30 07:00:00;11;83.2;80.9;83.0
2023-01-30 08:00:00;11;83.1;80.8;82.9
2023-01-30 09:00:00;11;83.4;81.2;83.2
2023-01-30 10:00:00;11;83.2;81.1;83.0
2023-01-30 11:00:00;11;83.3;81.3;83.1
2023-01-30 12:00:00;10;83.5;81.5;83.3
2023-01-30 13:00:00;9;83.2;81.4;83.1
2023-01-30 14:00:00;9;83.2;81.3;83.0
2023-01-30 15:00:00;14;83.0;80.4;82.9
2023-01-30 16:00:00;12;83.2;80.6;82.9
2023-01-30 17:00:00;12;83.0;80.7;82.7
2023-01-30 18:00:00;12;82.8;80.5;82.6
2023-01-30 19:00:00;13;83.0;80.5;82.8
2023-01-30 20:00:00;13;82.9;80.2;82.6
2023-01-30 21:00:00;13;82.9;80.2;82.6
2023-01-30 22:00:00;13;82.9;80.3;82.6
2023-01-30 23:00:00;9;82.9;81.2;82.7
2023-01-31 00:00:00;10;83.0;80.6;82.6
2023-01-31 01:00:00;10;82.9;80.7;82.6
2023-01-31 02:00:00;11;83.0;80.9;82.7
2023-01-31 03:00:00;10;83.0;80.9;82.7
2023-01-31 04:00:00;11;83.0;80.9;82.7
2023-01-31 05:00:00;11;83.0;80.8;82.7
2023-01-31 06:00:00;11;83.0;80.8;82.8
2023-01-31 07:00:00;11;83.0;80.7;82.8
2023-01-31 08:00:00;11;83.0;80.7;82.7
2023-01-31 09:00:00;12;83.0;80.8;82.8
2023-01-31 10:00:00;11;83.3;81.0;83.0
2023-01-31 11:00:00;10;83.2;81.2;82.9
2023-01-31 12:00:00;9;83.2;81.4;83.0
2023-01-31 13:00:00;9;83.1;81.3;82.9
2023-01-31 14:00:00;9;83.1;81.3;82.9
2023-01-31 15:00:00;13;83.0;80.4;82.8
2023-01-31 16:00:00;11;83.0;80.5;82.6
2023-01-31 17:00:00;12;82.8;80.2;82.5
2023-01-31 18:00:00;12;82.6;80.3;82.5
2023-01-31 19:00:00;13;82.8;80.1;82.5
2023-01-31 20:00:00;13;82.8;80.2;82.6
2023-01-31 21:00:00;13;82.9;80.2;82.6
2023-01-31 22:00:00;13;82.8;80.1;82.5
2023-01-31 23:00:00;8;82.8;81.0;82.5
2023-02-01 00:00:00;10;82.9;80.8;82.5
2023-02-01 01:00:00;11;82.8;80.5;82.5
2023-02-01 02:00:00;11;82.8;80.6;82.5
2023-02-01 03:00:00;11;82.8;80.6;82.5
2023-02-01 04:00:00;11;82.8;80.7;82.5
2023-02-01 05:00:00;11;82.8;80.6;82.5
2023-02-01 06:00:00;11;83.0;80.5;82.6
2023-02-01 07:00:00;11;83.0;80.7;82.7
2023-02-01 08:00:00;11;82.9;80.7;82.7
2023-02-01 09:00:00;11;83.0;80.9;82.8
2023-02-01 10:00:00;10;83.1;81.0;82.8
2023-02-01 11:00:00;10;83.0;80.9;82.7
2023-02-01 12:00:00;9;83.0;81.0;82.7
2023-02-01 13:00:00;9;82.8;81.0;82.6
2023-02-01 14:00:00;9;82.8;81.0;82.5
2023-02-01 15:00:00;13;82.8;80.1;82.4
2023-02-01 16:00:00;11;82.6;80.2;82.3
2023-02-01 17:00:00;11;82.3;80.2;82.2
2023-02-01 18:00:00;12;82.5;80.0;82.2
2023-02-01 19:00:00;12;82.4;80.0;82.2
2023-02-01 20:00:00;12;82.5;79.9;82.2
2023-02-01 21:00:00;12;82.4;79.9;82.2
2023-02-01 22:00:00;12;82.4;80.0;82.2
2023-02-01 23:00:00;8;82.5;80.9;82.3
2023-02-02 00:00:00;10;82.4;80.4;82.2
2023-02-02 01:00:00;10;82.2;80.4;82.2
2023-02-02 02:00:00;10;82.5;80.5;82.3
2023-02-02 03:00:00;10;82.4;80.4;82.2
2023-02-02 04:00:00;10;82.2;80.3;82.1
2023-02-02 05:00:00;10;82.4;80.4;82.3
2023-02-02 06:00:00;10;82.3;80.3;82.2
2023-02-02 07:00:00;10;82.2;80.2;82.1
2023-02-02 08:00:00;10;82.4;80.3;82.2
2023-02-02 09:00:00;10;82.3;80.3;82.1
2023-02-02 10:00:00;10;82.4;80.5;82.2
2023-02-02 11:00:00;9;82.6;80.6;82.3
2023-02-02 12:00:00;8;82.3;80.7;82.1
2023-02-02 13:00:00;8;82.2;80.5;82.0
2023-02-02 14:00:00;8;82.1;80.4;81.9
2023-02-02 15:00:00;7;81.8;79.9;80.5
2023-02-02 16:00:00;2;76.3;67.0;62.2
2023-02-02 17:00:00;3;75.7;34.8;42.2
2023-02-02 18:00:00;4;77.0;36.7;44.4
2023-02-02 19:00:00;5;78.1;39.9;47.6
2023-02-02 20:00:00;5;78.3;41.9;49.4
2023-02-02 21:00:00;6;78.7;43.4;50.7
2023-02-02 22:00:00;6;78.9;44.3;51.8
2023-02-02 23:00:00;8;61.8;39.4;48.5
2023-02-03 00:00:00;11;82.0;79.7;81.8
2023-02-03 01:00:00;10;82.0;79.7;81.8
2023-02-03 02:00:00;10;82.1;79.9;81.9
2023-02-03 03:00:00;10;82.1;79.9;81.8
2023-02-03 04:00:00;10;82.2;80.0;82.0
2023-02-03 05:00:00;10;82.0;79.8;81.8
2023-02-03 06:00:00;10;82.0;79.9;81.8
2023-02-03 07:00:00;10;82.3;80.1;82.1
2023-02-03 08:00:00;11;82.0;79.6;81.8
2023-02-03 09:00:00;11;82.1;79.8;81.9
2023-02-03 10:00:00;10;82.5;80.1;82.1
2023-02-03 11:00:00;9;82.2;80.2;82.0
2023-02-03 12:00:00;10;82.5;80.3;82.2
2023-02-03 13:00:00;9;82.4;80.4;82.1
2023-02-03 14:00:00;9;82.2;80.2;82.0
2023-02-03 15:00:00;10;82.1;79.9;81.9
2023-02-03 16:00:00;5;80.7;78.2;75.6
2023-02-03 17:00:00;3;76.6;51.8;51.8
2023-02-03 18:00:00;4;78.0;38.8;46.6
2023-02-03 19:00:00;5;78.0;40.6;48.3
2023-02-03 20:00:00;5;78.1;42.2;49.8
2023-02-03 21:00:00;5;78.3;43.0;50.7
2023-02-03 22:00:00;5;79.0;43.7;51.5
2023-02-03 23:00:00;11;75.3;66.7;70.8
2023-02-04 00:00:00;11;82.1;79.7;81.9
2023-02-04 01:00:00;10;82.0;79.7;81.7
2023-02-04 02:00:00;11;82.0;79.8;81.9
2023-02-04 03:00:00;11;82.2;79.9;82.0
2023-02-04 04:00:00;11;82.0;79.9;81.9
2023-02-04 05:00:00;10;82.3;80.2;82.1
2023-02-04 06:00:00;10;82.4;80.0;82.1
2023-02-04 07:00:00;10;82.1;80.0;82.1
2023-02-04 08:00:00;14;82.2;79.2;82.0
2023-02-04 09:00:00;13;82.4;79.5;82.1
2023-02-04 10:00:00;12;82.2;79.6;82.0
2023-02-04 11:00:00;11;82.4;79.8;82.2
2023-02-04 12:00:00;11;82.3;80.0;82.0
2023-02-04 13:00:00;11;82.1;79.8;81.8
2023-02-04 14:00:00;10;82.0;79.7;81.7
2023-02-04 15:00:00;10;82.0;79.8;81.7
2023-02-04 16:00:00;10;81.8;79.5;81.4
2023-02-04 17:00:00;10;81.8;79.4;81.5
2023-02-04 18:00:00;10;81.4;79.2;81.3
2023-02-04 19:00:00;3;76.6;44.7;47.9
2023-02-04 20:00:00;4;77.1;39.0;46.7
2023-02-04 21:00:00;4;77.1;40.0;47.4
2023-02-04 22:00:00;4;77.2;40.5;48.1
2023-02-04 23:00:00;1;60.0;34.8;43.5
2023-02-05 00:00:00;3;74.0;30.9;38.4
2023-02-05 01:00:00;3;74.5;31.0;39.0
2023-02-05 02:00:00;15;80.9;72.8;77.0
2023-02-05 03:00:00;10;81.6;79.3;81.3
2023-02-05 04:00:00;10;81.3;79.1;81.0
2023-02-05 05:00:00;10;81.9;79.4;81.5
2023-02-05 06:00:00;10;81.6;79.2;81.3
2023-02-05 07:00:00;10;81.8;79.5;81.5
2023-02-05 08:00:00;13;81.6;78.6;81.3
2023-02-05 09:00:00;12;81.9;79.1;81.6
2023-02-05 10:00:00;12;81.7;79.0;81.5
2023-02-05 11:00:00;13;82.0;79.1;81.7
2023-02-05 12:00:00;11;81.9;79.2;81.6
2023-02-05 13:00:00;11;82.0;79.6;81.7
2023-02-05 14:00:00;11;81.6;79.2;81.5
2023-02-05 15:00:00;11;81.9;79.3;81.6
2023-02-05 16:00:00;11;81.5;79.1;81.2
2023-02-05 17:00:00;5;79.7;69.1;69.2
2023-02-05 18:00:00;6;79.9;73.3;72.8
2023-02-05 19:00:00;9;81.7;79.6;81.4
2023-02-05 20:00:00;12;81.4;78.7;81.2
2023-02-05 21:00:00;11;81.7;79.1;81.4
2023-02-05 22:00:00;11;81.7;79.1;81.4
2023-02-05 23:00:00;8;81.8;79.8;81.4
2023-02-06 00:00:00;10;81.9;79.8;81.6
2023-02-06 01:00:00;9;81.8;79.6;81.5
2023-02-06 02:00:00;10;82.0;79.6;81.6
2023-02-06 03:00:00;10;82.0;79.7;81.7
2023-02-06 04:00:00;10;81.7;79.6;81.5
2023-02-06 05:00:00;10;82.1;79.8;81.8
2023-02-06 06:00:00;10;82.0;79.7;81.7
2023-02-06 07:00:00;10;81.9;79.7;81.7
2023-02-06 08:00:00;10;82.2;80.0;82.0
2023-02-06 09:00:00;10;82.0;79.6;81.7
2023-02-06 10:00:00;10;82.3;80.0;82.1
2023-02-06 11:00:00;10;82.0;79.9;81.9
2023-02-06 12:00:00;9;82.2;80.3;82.0
2023-02-06 13:00:00;10;82.0;79.9;81.8
2023-02-06 14:00:00;9;82.1;80.2;82.0
2023-02-06 15:00:00;13;82.0;79.1;81.7
2023-02-06 16:00:00;12;81.9;79.4;81.7
2023-02-06 17:00:00;12;82.0;79.2;81.7
2023-02-06 18:00:00;12;81.9;79.3;81.7
2023-02-06 19:00:00;12;82.0;79.2;81.6
2023-02-06 20:00:00;12;81.8;79.2;81.6
2023-02-06 21:00:00;12;82.0;79.3;81.8
2023-02-06 22:00:00;13;81.9;79.1;81.7
2023-02-06 23:00:00;9;82.1;80.3;81.9
2023-02-07 00:00:00;10;82.0;79.7;81.8
2023-02-07 01:00:00;10;82.2;80.0;82.0
2023-02-07 02:00:00;10;82.0;79.6;81.7
2023-02-07 03:00:00;10;82.1;79.9;82.0
2023-02-07 04:00:00;11;82.2;79.9;82.0
2023-02-07 05:00:00;11;82.3;79.7;82.0
2023-02-07 06:00:00;11;82.1;79.6;81.8
2023-02-07 07:00:00;12;82.6;80.0;82.3
2023-02-07 08:00:00;12;82.3;79.7;82.0
2023-02-07 09:00:00;11;82.6;80.0;82.2
2023-02-07 10:00:00;11;82.4;80.0;82.1
2023-02-07 11:00:00;10;82.8;80.4;82.5
2023-02-07 12:00:00;10;82.7;80.4;82.4
2023-02-07 13:00:00;10;82.7;80.5;82.4
2023-02-07 14:00:00;9;82.7;80.5;82.4
2023-02-07 15:00:00;13;82.5;79.6;82.3
2023-02-07 16:00:00;11;82.6;80.0;82.4
2023-02-07 17:00:00;11;82.2;79.8;82.0
2023-02-07 18:00:00;12;82.6;79.8;82.3
2023-02-07 19:00:00;13;82.4;79.6;82.2
2023-02-07 20:00:00;12;82.1;79.5;81.9
2023-02-07 21:00:00;13;82.5;79.6;82.2
2023-02-07 22:00:00;13;82.4;79.6;82.1
2023-02-07 23:00:00;9;82.8;80.7;82.4
2023-02-08 00:00:00;11;82.6;80.2;82.3
2023-02-08 01:00:00;10;82.8;80.4;82.5
2023-02-08 02:00:00;11;82.5;80.1;82.3
2023-02-08 03:00:00;11;82.7;80.4;82.5
2023-02-08 04:00:00;11;82.7;80.1;82.5
2023-02-08 05:00:00;11;82.7;80.3;82.4
2023-02-08 06:00:00;12;82.4;80.1;82.3
2023-02-08 07:00:00;11;82.5;80.3;82.2
2023-02-08 08:00:00;12;82.5;80.1;82.2
2023-02-08 09:00:00;12;82.5;80.3;82.3
2023-02-08 10:00:00;11;83.1;80.9;82.9
2023-02-08 11:00:00;11;82.7;80.4;82.5
2023-02-08 12:00:00;11;82.6;80.3;82.3
2023-02-08 13:00:00;10;83.1;81.0;82.8
2023-02-08 14:00:00;10;82.7;80.8;82.5
2023-02-08 15:00:00;14;82.6;79.6;82.3
2023-02-08 16:00:00;12;82.7;80.4;82.4
2023-02-08 17:00:00;12;82.6;80.2;82.4
2023-02-08 18:00:00;13;82.8;80.3;82.6
2023-02-08 19:00:00;13;82.6;79.9;82.3
2023-02-08 20:00:00;13;82.9;80.2;82.5
2023-02-08 21:00:00;14;82.7;80.0;82.5
2023-02-08 22:00:00;14;82.8;80.0;82.4
2023-02-08 23:00:00;9;83.0;81.0;82.7
2023-02-09 00:00:00;11;82.9;80.7;82.6
2023-02-09 01:00:00;11;83.0;80.9;82.8
2023-02-09 02:00:00;12;82.9;80.6;82.6
2023-02-09 03:00:00;11;82.8;80.7;82.6
2023-02-09 04:00:00;12;83.1;80.9;82.8
2023-02-09 05:00:00;12;83.1;80.7;82.9
2023-02-09 06:00:00;12;83.1;80.8;82.9
2023-02-09 07:00:00;12;83.2;80.8;83.0
2023-02-09 08:00:00;12;83.3;80.7;83.0
2023-02-09 09:00:00;12;83.4;81.0;83.1
2023-02-09 10:00:00;12;83.2;80.7;82.9
2023-02-09 11:00:00;11;83.5;81.3;83.2
2023-02-09 12:00:00;10;83.6;81.5;83.3
2023-02-09 13:00:00;10;83.4;81.3;83.2
2023-02-09 14:00:00;10;83.4;81.5;83.1
2023-02-09 15:00:00;14;83.1;80.5;83.0
2023-02-09 16:00:00;12;83.2;80.8;82.9
2023-02-09 17:00:00;12;82.9;80.7;82.8
2023-02-09 18:00:00;12;83.0;80.4;82.7
2023-02-09 19:00:00;13;83.0;80.3;82.8
2023-02-09 20:00:00;14;83.0;80.4;82.8
2023-02-09 21:00:00;14;83.0;80.2;82.8
2023-02-09 22:00:00;14;83.0;80.2;82.8
2023-02-09 23:00:00;10;83.0;81.3;82.9
2023-02-10 00:00:00;11;83.1;81.0;82.9
2023-02-10 01:00:00;11;83.0;81.0;82.9
2023-02-10 02:00:00;11;83.0;80.9;82.9
2023-02-10 03:00:00;12;83.1;81.0;83.0
2023-02-10 04:00:00;12;83.2;80.8;83.0
2023-02-10 05:00:00;12;83.2;80.9;83.1
2023-02-10 06:00:00;12;83.2;80.7;83.0
2023-02-10 07:00:00;12;83.2;80.8;83.0
2023-02-10 08:00:00;12;83.4;80.9;83.1
2023-02-10 09:00:00;12;83.6;80.8;83.4
2023-02-10 10:00:00;12;83.0;80.6;82.8
2023-02-10 11:00:00;11;83.4;81.0;83.3
2023-02-10 12:00:00;10;83.1;81.2;82.9
2023-02-10 13:00:00;10;83.4;81.2;83.1
2023-02-10 14:00:00;10;83.4;81.4;83.2
2023-02-10 15:00:00;14;83.2;80.6;83.0
2023-02-10 16:00:00;12;83.1;80.8;82.9
2023-02-10 17:00:00;12;82.9;80.7;82.7
2023-02-10 18:00:00;13;83.1;80.7;82.8
2023-02-10 19:00:00;13;82.8;80.4;82.6
2023-02-10 20:00:00;14;82.9;80.1;82.7
2023-02-10 21:00:00;14;83.0;80.4;82.8
2023-02-10 22:00:00;14;83.0;80.1;82.7
2023-02-10 23:00:00;11;83.2;81.1;83.0
2023-02-11 00:00:00;13;83.0;80.8;82.8
2023-02-11 01:00:00;12;83.0;80.7;82.8
2023-02-11 02:00:00;13;83.2;80.8;82.9
2023-02-11 03:00:00;12;83.0;80.6;82.9
2023-02-11 04:00:00;13;83.0;80.7;82.9
2023-02-11 05:00:00;13;83.1;80.6;83.0
2023-02-11 06:00:00;13;83.1;80.7;82.9
2023-02-11 07:00:00;13;83.2;80.5;83.0
2023-02-11 08:00:00;21;83.3;79.4;83.0
2023-02-11 09:00:00;18;83.4;80.0;83.1
2023-02-11 10:00:00;17;82.9;79.4;82.8
2023-02-11 11:00:00;16;83.4;80.1;83.2
2023-02-11 12:00:00;14;83.1;80.4;82.9
2023-02-11 13:00:00;14;83.4;80.7;83.2
2023-02-11 14:00:00;14;83.2;80.5;83.0
2023-02-11 15:00:00;13;83.1;80.6;82.9
2023-02-11 16:00:00;12;83.0;80.7;82.8
2023-02-11 17:00:00;12;82.8;80.5;82.6
2023-02-11 18:00:00;13;82.7;80.3;82.5
2023-02-11 19:00:00;14;83.0;80.4;82.7
2023-02-11 20:00:00;15;82.9;80.0;82.6
2023-02-11 21:00:00;15;82.9;80.0;82.6
2023-02-11 22:00:00;15;82.9;80.0;82.6
2023-02-11 23:00:00;10;82.9;81.1;82.7
2023-02-12 00:00:00;11;83.0;80.8;82.7
2023-02-12 01:00:00;12;83.0;80.8;82.7
2023-02-12 02:00:00;12;82.9;80.7;82.6
2023-02-12 03:00:00;12;82.9;80.5;82.6
2023-02-12 04:00:00;12;83.0;80.8;82.8
2023-02-12 05:00:00;12;83.0;80.6;82.7
2023-02-12 06:00:00;12;83.0;80.8;82.8
2023-02-12 07:00:00;13;83.2;80.5;83.0
2023-02-12 08:00:00;19;82.7;78.8;82.4
2023-02-12 09:00:00;17;83.1;80.1;82.9
2023-02-12 10:00:00;15;83.1;80.5;83.0
2023-02-12 11:00:00;14;82.9;80.2;82.6
2023-02-12 12:00:00;13;83.2;80.7;83.0
2023-02-12 13:00:00;14;82.9;80.3;82.7
